name,poster_link,start_period,end_period
보석디자이너 김정희개인전[시간을 거스르는 아름다운전설전],https://www.sac.or.kr//design/common/images/asset/noImage300x300.png,20200328,20200405
원로작가 정경자 팔순 회고전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/31e72686b1fefc3b6a066ccdaa1b3d6e.jpg,20180504,20180513
제15회서초미술협회전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1530237397776.jpg,20180623,20180701
SNU 빌라다르 페스티발 2018,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/b6f37c61d84ae36fafb4e56f2368eeac.jpg,20180523,20180531
여전히 희망,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2021/04/5f1ce0e0aba5e2f9975a3684dc215429.jpg,20210606,20210615
SACCalliFe 2017 - 오늘의 한국서예,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1498798132926.jpg,20170630,20170723
약산컨템포라리 아트쇼,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/d3be75d76ec8b8b9db3fd670e1529d8d.jpg,20200403,20200412
"창조적 긴장, 나무의 숨결 따라!",https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/b5875c1e97414ebe5e5879667941858e.jpg,20181206,20181213
최혜자 전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/03f443b8e5c1dbf527f9b508abd1a03e.jpg,20180414,20180421
"행복의 향연, 김 정아 전",https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/dc1de718f8431ebbbf63ac646e7a3185.jpg,20160521,20160601
기쁨이 내맘에,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/210e8eb0960451ced03a34c9bcffb931.jpg,20190918,20190925
장영주 개인전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/6d748aaa366c96f96957bcc86d4165a1.jpg,20161210,20161230
제12회 디자인아트페어2021,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2021/02/efa8a44b86be729d8606c6d7c518547f.jpg,20210513,20210605
Another Stories,https://www.sac.or.kr//design/common/images/asset/noImage300x300.png,20170831,20170907
서울국제조각페스타 2017,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/3b9ac8fc62b59ea903d9ce71992ed2a2.jpg,20170603,20170610
"이정아, 허은만, 장세실리아 3인전 - 뷰티 인 그레이스",https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/8365d69beadfb70ac971899664fb0246.jpg,20181117,20181125
이희자 회고전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/af7cb30f5637f618c3c65fe30ee477ac.jpg,20191227,20200104
컨템퍼러리 10,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1492390198146.jpg,20170413,20170421
제2회 서울 뷰티인그레이스 글로벌 아트페어,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/6c4c91cd9cffd09c5891f28ee7245be0.jpg,20181225,20190101
천하걸작 한국영송_장국현 사진전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/79208c896ab7ac3acbd241167d76637c.jpg,20160412,20160426
2019.(사)한국서가협회 회원전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/913e829bd9071e9bb8fdc9fc1f41d55f.jpg,20191008,20191014
빛의 조형성에 관한 연구,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2021/03/d90f2335b3769c0707c89903b23bd9d7.jpg,20210430,20210509
제30회 대한민국서예전람회(현대부문),https://www.sac.or.kr//design/common/images/asset/noImage300x300.png,20221120,20221129
가나아트 이호재회장 기증 고려 금석문전-죽음을 노래하다,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/945314d512d9ea067135eb02dd80b132.jpg,20170405,20170618
2019 KPAM 대한민국미술제,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/81dc11e64722ce2abbdb613fc068ea27.jpg,20191227,20200101
이명화 개인전 - 뷰티인그레이스,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/f379c1e79023a3c1a10a7d5fb7d07d6d.jpg,20190411,20190420
제10회 서울국제조각페스타2021,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2021/10/d187fc731d0416efe8ad5770061e46a3.jpg,20211130,20211207
제3회 불교미술 일섭문도전 2018 불모들의 향연,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/c1b6bac653bdd8f765072a837e99e6e6.jpg,20181202,20181209
2017마니프서울국제아트페어,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/40a1d1acbc88cbef40091660f982dc8e.jpg,20171012,20171029
2020 장애인 창작 아트페어,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/12/29a6ee0a0998dbefab7d48a24556ee74.png,20200922,20200926
가남 서예 작품전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/12/96b4b75e5e11225f27084af730025118.jpg,20210504,20210512
제25회 대한민국서도대전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/bae465e987ae867c48e91e3037701ac8.jpg,20190712,20190718
한중30인서예가전,https://www.sac.or.kr//design/common/images/asset/noImage300x300.png,20221001,20221013
2018 제10회 예술의전당 작가스튜디오展,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/6cb1a4cacd486435452329df0d1cb324.jpg,20180311,20180321
A&C ART FESTIVAL2016,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/2016ac0e90ff6f247cb1700795a51d21.jpg,20160414,20160419
"서당문화 시(詩),서(書),성(聲)특별전",https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2021/11/69e135eee233bccd392573e07a57fb95.jpg,20211130,20211211
현대한국화협회40주년기념대작전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2021/09/7a3d44da2900feed5708a522d3892d03.jpg,20211008,20211016
내셔널지오그래픽 사진전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/62ce2c910b238deb30798cebadb56681.jpg,20190629,20190927
제24회 대한민국서도대전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/1985fe967f76fb914ec59c6e2c0f53aa.jpg,20180510,20180516
2017 KPAM 대한민국미술제,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/f92a39b3e01d541aef9ebafc42a74c95.jpg,20171122,20171130
"롯데카드 무브컬쳐 거장vs거장_샤갈, 달리, 뷔페 전",https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/a69be292dc3326033304e0541fc1341f.jpg,20160625,20160925
마니프서울국제아트페어,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/03/9cca889a4821ee8216f841c4421d99f1.jpg,20161002,20161020
청춘의 농담濃淡,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1537231887066.gif,20180921,20181014
최서윤개인전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/03/47b99590a4d2f76f02eaaa2ea689d9ed.jpg,20220415,20220424
이집트 발견의 땅,https://www.sac.or.kr//design/common/images/asset/noImage300x300.png,20221210,20230326
봄 하얗게 피어나다,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/b880b7c4778349331d516a3006573cac.jpg,20160511,20160518
SACCalliFe 2018 - 한국 서예의 미래 <청춘의 농담濃淡>,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/151d45bb2d01eb63ce5b8f18bc120549.jpg,20180921,20181014
디지털 플래너리,https://www.sac.or.kr//design/common/images/asset/noImage300x300.png,20181024,20181031
에르제 : 땡땡 전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/af7cb30f5637f618c3c65fe30ee477ac.jpg,20181221,20190403
앙리 마티스 특별전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/08/fda28f1e79d3a39c3b28bc13cf3c94e3.jpg,20211221,20220410
"이시원 개인전 , 아름다운 거래",https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/f40d04c474fb17799b59e8c1677fad96.jpg,20180506,20180514
Parallel World,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/12/04f370dcd849126c176e386c27dd5163.jpg,20201001,20201007
"롯데카드 무브컬쳐 거장vs거장_샤갈, 달리, 뷔페展",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1464927338418.gif,20160625,20160925
윌리엄 웨그만 비잉휴먼,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=37824&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,20210708,20211022
우관진 개인전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/217eb34aa90c57af1f24983c5d326d13.jpg,20190502,20190509
이당 김용신 고희기념 생동적 상징주의 서예전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/ad35d02a2da9f4826aaf4f5c0c08e1da.jpg,20191008,20191015
무민원화전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/115478988584877f6dc38e5fec865582.jpg,20170902,20171203
제1회 대한민국 전통예술 전승축제,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/9fd94e291ae2b02bcdf060a55742673f.jpg,20190922,20190930
2021 예술의전당 청년작가 특별전 - 마스커레이드展,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2021/10/32d636e0d30bd19820a299b7ca5bbe7c.jpg,20211127,20211212
"알폰스 무하, 모던 그래픽 디자인의 선구자 展",https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/4e8d31da28824b5d3c55db5ec70d969b.jpg,20161203,20170305
[유연홍 개인전] 숲속의 향기,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/01/fa46c398b6e7266063e8e025b64b337e.jpg,20220318,20220327
피카소와 큐비즘,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/b864de117dc785c3379511d8cea601fc.jpg,20181228,20190331
어울림의 공간-제주환상展-,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/349d4c4e45aa8da448e404930b1d94bd.jpg,20170920,20170929
"Hullo Hullo, Following on: 로즈 와일리展",https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=36913&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,20201204,20210328
김영구 개인전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/81b072cd16ba6cc8e43c02ea9f412286.jpg,20190920,20190929
오세영 개인전_심성의 기호,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/c7f1da26630df355473fe6a182df6bb9.jpg,20160512,20160519
"카스틸리오니,이탈리아 디자인의 거장",https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/12/df1384f2b143af8e37f3b54d6dad7628.jpg,20200117,20200426
제 51회 한국미술협회전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/1d6049636b23e0be3b59f0bf742b697d.jpg,20171113,20171119
제5회 대한민국국제포토페스티벌,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/b6f37c61d84ae36fafb4e56f2368eeac.jpg,20180531,20180606
천상의 노래(소원 이은순의 임마누엘 書畵展),https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/38e8bca8adf592dd4ad19ad667a8e411.jpg,20161028,20161106
또 하나의 백자_사진조각,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/00d52911ebab1a73f9b19a271acc3fa5.png,20161107,20161116
"허남문, 융합 - 감성을 품다",https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/3673dd86d5245cdeaecb0fa61eb4411b.jpg,20171101,20171112
제25회 마니프서울국제아트페어,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/dd7b22fc3aaefd091c5b1f206d20a587.jpg,20191002,20191020
제 53회 한국미술협회전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/de2d5a997c5ac0a88c4481b15de62385.jpg,20191128,20191204
2019 제11회 예술의전당 작가스튜디오展,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/c7444f0979754a58f25242c262d4f98a.jpg,20190311,20190320
연파 신현철,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1523488238091.jpg,20180403,20180412
제 63 회 창작미술협회전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/d80aebb7d18a96c3d3c420f621f7c6ef.jpg,20181202,20181209
덴마크 디자인전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/f456bddda08c786c384867d80702e2b5.jpg,20160910,20161120
"연파 신현철 ""달의 미학""",https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/8a987831b87464ca9cb780b647322e0f.jpg,20180403,20180412
자연: 동해와 독도,https://www.sac.or.kr//design/common/images/asset/noImage300x300.png,20201202,20201219
홍선애 개인전 _ 우주의 꿈,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/b3462dad22ba7c45bde45513f361d2bb.jpg,20160903,20160910
유에민쥔(岳敏君) 한 시대를 웃다!,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2021/04/e96a0c2caabef6e6a3d1aaf102d0a523.jpg,20201120,20210509
<자화상自畵像 - 나를 보다> 3.1독립운동·대한민국임시정부 수립 100주년 서화미술특별전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/26caec9cc497126e910fb7c5d29fcba1.jpg,20190301,20190421
2017 국제화이버아트페어,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/5ace6c5a8bce92eab64a623568ebbac8.jpg,20170613,20170618
예술의전당 서예박물관 20세기 서화미술거장Ⅰ <김종영 - 붓으로 조각하다>,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/f379c1e79023a3c1a10a7d5fb7d07d6d.jpg,20171222,20180204
제43회 상형전 정기전(조형의 꽃으로 말하다),https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/2ee4e0223e40d68c192e34a15c85245d.jpg,20180603,20180610
광개토대왕비전 - 필혼을 깨우다,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2021/08/cb5b50ca2c3c2053fa0be91a3619df49.jpg,20210903,20211030
예술의전당 개관 30주년 작가스튜디오 역대 작가전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/bbfb00fb01316262e68f43a146f10248.jpg,20181004,20181008
제4회 SMAF서울현대미술페스타,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/4e8d31da28824b5d3c55db5ec70d969b.jpg,20161125,20161203
낯선 만남,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/05/0ed6e6b608b250c9f2bc33a1faaea9be.jpg,20220826,20220925
제 44회 상형전 정기전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/91d00dd6610f19a8f9117d1a9a565865.jpg,20191207,20191214
2021 한국서도초대작가전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2021/10/85031ab04f7c66fb650c3e9be01b4c12.jpg,20211124,20211201
제18회대한민국문인화대전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/ce7faea422e7a2884f551465a6fadae7.jpg,20171120,20171125
피카소 탄생 140주년 특별전,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=37902&fileTy=POSTTHUMB&fileNo=2&thumbTy=M,20210501,20210829
‘The Loop’ - 텍스타일 디자인 展,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/3f1a8f1a311708533a98e8b4f91bcb5b.jpg,20180629,20180708
임철순 교수 정년퇴임기념전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/3e07ee6a75f142b59a10383f5ff6b252.jpg,20190605,20190613
한국서학회기증작품특별전 - 한글서예의 어제와 오늘,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1508462360872.jpg,20171012,20171102
한국근대서예명가전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/eb1fd060f48a05346e207a5653c286fd.jpg,20200620,20200816
63빌딩 63아트 미술관 에릭요한슨,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1630370771408.jpg,20210916,20220306
"[판본문화관 기획전] ‘춘향, 네가 모두 사랑이로구나 열여춘향수절가라’",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1575595188841.jpg,20191004,20191229
Floating Allogdallog - 전유탁展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1468541371336.jpg,20160712,20160716
[2016 시민큐레이터 기획전시] 《드림 × Dream ― 열린옷장 이야기》,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220107134209_d9b00e7dec25496aa4d410efb2704f3a_67b808962c694a79b748b87382c7df51,20160920,20160920
경기천년 도큐페스타 경기 아카이브_지금,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1537502728802.jpg,20180910,20181031
"로비갤러리 《서로; 공존 Us, Coexisting》",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1523497793624.jpg,20180416,20180615
코스모스다방,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1537331117702.jpg,20180903,20181005
"""공간탐색: 집""",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1631668218120.jpg,20210914,20211017
20주년 기념 독립운동가를 위한 현충재,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1656029093865.jpg,20220611,20220630
한국잠사박물관 관람,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1597282061732.jpg,20200814,20201231
백남준전 《점-선-면-TV》,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1486600344682.jpg,20160705,20170319
기획전 《상상적 아시아》,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1487553278827.jpg,20170309,20170702
기획전 《뉴 게임플레이(New Gameplay)》,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1486600556609.jpg,20160720,20170219
백남준展 《30분 이상 More than 30 minutes》,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1521099593306.jpg,20180215,20180926
블라스트 씨어리 《당신이 시작하라》,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1515116927283.jpg,20171123,20180304
함께 만드는 음악의 전시,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1653530165045.jpg,20220401,20220619
2019 백남준展 《백남준 미디어 ‘n’ 미데아》 Nam June Paik Media ‘n’ Mediea,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1550103848855.jpg,20190216,20200220
세상만들기 Faire des Mondes / Creating Worlds,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1484028454176.jpg,20161223,20170416
귀국보고전 DNA of Coreanity,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1484096357301.jpg,20170103,20170416
DNA of Coreanity :: Various,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1484028733475.jpg,20170103,20170416
제주항공우주박물관,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1604453152083.jpg,20201028,20201231
제19회 하정웅청년작가초대전 -빛 2019,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1561946261303.jpg,20190605,20190825
굴러가는 검은 돌,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=39903&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,20211110,20211221
유연한 상상,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=38050&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,20210625,20210930
제40회 2022 화랑미술제,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1647236105077.jpg,20220316,20220320
28회 서울디저트페어 [수박&망고] 행사 연기안내,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34532&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,20200821,20200823
"2019 고양작가초대전 GOYANG ARTIST SOLO EXHIBITION-박제경, 문인환",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1549502557055.jpg,20190228,20190324
"2019 고양작가초대전 GOYANG ARTIST SOLO EXHIBITION-김소연, 한상영",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1548997672336.jpg,20190214,20190310
2018 고양아티스트365 Solo Exhibition 김현경,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1521507716578.jpg,20180314,20180408
우리 가족의 행복한 시간,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1552625032587.jpg,20190417,20190728
2018 고양아티스트365 Solo Exhibition 한광숙,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1521507515521.jpg,20180314,20180408
[고양문화재단] TRAHERE 화가의 자화상,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1580949470745.jpg,20200115,20200223
SOUL TREE : 영혼의 나무,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1531704295382.jpg,20180711,20180817
2017 넥스트코드,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1489370927007.jpg,20170302,20170426
대전창작센터 개관10주년기념 [대전블루스],https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1515635917231.jpg,20180117,20180408
2016 신소장품전 [수렴과 발산],https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1489368635139.jpg,20170117,20170319
이동훈미술상 수상작가전 : 김영재,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1479860572605.jpg,20161019,20161218
색채의 화음을 노래한 화가 - 이인영展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1489371019936.jpg,20170302,20170426
"도시,풍경",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1526608995183.jpg,20180420,20180630
아름다운 순간,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1482192717119.jpg,20161213,20170219
어울앤아티스트 이은정展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1486530190437.jpg,20170207,20170219
성장通 프로젝트 <9인 9색> 가창창작스튜디오입주작가전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1537331415068.jpg,20180914,20180928
이정희 초대展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1481507119182.jpg,20161206,20161218
2018 한국예술종합학교 미술원 조형예술과 예술전문사 졸업전시회,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1522284253519.jpg,20180227,20180408
스리랑카 현대미술 회화전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1524719706237.jpg,20180410,20180415
2016 놀이시작,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1483661703068.gif,20161013,20170225
[광산사진아카이브1] 김승현 초대 사진전 '광산 리-콜렉션',https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1550016126074.jpg,20190214,20190303
[광산아트플러스12] 소촌아트팩토리 레지던스 결과보고전 《컬러링리믹스》,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1545267341009.jpg,20181220,20181230
[광산아트플러스 23] 케이야크 <청년예술가의 12월>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1576741584127.jpg,20191217,20191229
[광산아트플러스 1] 기옥란 초대전 ‘트랜스휴먼-초월을 꿈꾸다’ 展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1522715671346.jpg,20180407,20180427
[광산아트플러스 25] 성유진 개인전 『십장생-코로나 [자가격리] 展』,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1590976295594.jpg,20200604,20200621
"여름밤, 반짝이는 예술 산책로_미디어 파사드 상설전시 <밤의 미술관>",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1563325895120.jpg,20190712,20190831
[광산아트플러스4] ‘leading art’ 展 개최 안내,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1531704836734.jpg,20180712,20180725
예술이 말을 걸어오다 展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1480040665574.jpg,20161126,20161209
[광산아트플러스 22] 박성완 <바다개구리> 전시 개최 안내,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1575246993613.jpg,20191203,20191215
[광산아트플러스 28] 대관전시 - 광주 청년미술작가회 「제38회 광주 청년미술작가회 정기전」,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1602469270618.jpg,20201006,20201011
"광산아트마켓 <다시, 봄> 展",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1590388664311.jpg,20200526,20200531
[광산아트플러스21] 이은영 개인전 <에코톤에서의 인과 연>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1574900846561.jpg,20191121,20191201
소촌아트팩토리 레지던스 'Re-mix 소촌' 제 2기 입주작가 기획전시1  하우스 리믹스 내 친구의 집展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1529890938314.jpg,20180623,20180706
광산아트플러스6≪쉼 : 오아시스≫ 展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1537331815851.jpg,20180918,20181003
광산아트플러스9 강일호 개인전 세레나데-노스텔지어 展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1541550487965.jpg,20181108,20181114
[광산아트플러스 26] 손양옥 개인전 『회복하 心』展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1591057058395.jpg,20200625,20200712
2017 산단 프레 비엔날레 <노동자×예술가 사진 프로젝트 '땀'>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1505435117815.jpg,20170909,20170929
광산아트플러스8 김화순 개인전 ≪바람은 길이 되어≫ 展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1540344359684.jpg,20181025,20181106
[광산아트플러스 27] 정해숙 개인전 『침묵-마음의 평화』,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1593131881868.jpg,20200716,20200802
정향은 개인전 [꽃피는 계절],https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1585873394555.jpg,20200409,20200426
소촌아트팩토리 개관 1주년 기념 일러스트레이터 신주욱 초대전 <우리의 촛불을 들며>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1482798579572.jpg,20161224,20170131
2020 산단비엔날레 <아트&테크놀로지>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1606875895332.jpg,20201205,20201225
광산아트플러스11 지산뜰문화예술연구소 전시회,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1543882558422.jpg,20181206,20181219
광산아트플러스10 박기태 개인전 ≪걷는 여자들≫ 展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1541729464374.jpg,20181117,20181130
[광산아트플러스 27] 정해숙 <침묵-마음의 평화>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1596761814920.jpg,20200813,20200823
2017 산업단지 프레 비엔날레 <작가의 사생활>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1508205396944.jpg,20171014,20171103
